step,iteration_seconds,loss,tokens,vae_rank_mean_seconds,vae_rank_max_seconds,prepare_rank_mean_seconds,prepare_rank_max_seconds
1873,13.23,0.7901,912464,2.981,3.218,3.019,3.261
1874,13.26,0.5374,914560,3.02,3.193,3.058,3.234
1875,13.31,0.6071,914249,3.006,3.253,3.043,3.292
1876,13.27,0.6349,911211,3.028,3.199,3.066,3.242
1877,13.29,0.5067,914038,3.005,3.146,3.044,3.186
1878,13.27,0.6495,911720,2.989,3.08,3.026,3.12
1879,13.25,0.6648,914606,3.004,3.122,3.042,3.164
1880,13.17,0.8977,913070,2.992,3.088,3.03,3.128
1881,13.08,0.8085,910774,2.99,3.079,3.026,3.116
1882,13.25,0.6042,912629,3.011,3.121,3.049,3.16
1883,13.36,1.0211,916001,3.021,3.204,3.06,3.247
1884,13.29,0.7104,913715,2.961,3.031,2.999,3.072
1885,13.18,0.4497,915118,2.968,3.131,3.005,3.171
1886,13.25,0.6853,917014,3.01,3.251,3.05,3.291
1887,13.2,0.9355,915207,2.995,3.114,3.032,3.154
1888,13.47,0.5599,916341,3.061,3.283,3.1,3.33
1889,13.21,0.5184,914837,3.019,3.112,3.056,3.149
1890,13.32,0.6386,912637,3.034,3.215,3.072,3.255
1891,13.39,0.8018,915962,2.988,3.136,3.026,3.177
1892,13.27,0.5712,913117,3.014,3.137,3.052,3.178
1893,13.27,0.6055,913035,2.983,3.084,3.021,3.121
1894,13.36,0.5621,912245,3.005,3.14,3.043,3.181
1895,13.38,0.5662,913856,3.02,3.148,3.059,3.186
1896,13.32,1.2883,916533,3.024,3.179,3.063,3.223
1897,13.4,0.5494,912143,3.042,3.275,3.08,3.317
1898,13.3,0.7493,913510,3.014,3.123,3.052,3.162
1899,13.21,0.6419,912221,3.003,3.151,3.041,3.19
1900,13.27,0.8582,914010,3.034,3.159,3.072,3.197
1901,13.29,0.7576,914468,2.989,3.106,3.028,3.146
1902,13.33,0.73,910373,3.013,3.13,3.052,3.176
1903,13.36,0.6419,914837,3.035,3.17,3.073,3.21
1904,13.33,0.4971,915764,3.067,3.3,3.106,3.344
1905,13.36,0.5827,914829,3.012,3.226,3.049,3.268
1906,13.3,0.6318,914805,3.019,3.172,3.056,3.21
1907,13.22,0.7289,914180,2.976,3.055,3.012,3.092
1908,13.2,0.8483,910104,2.976,3.091,3.016,3.132
1909,13.42,0.7894,912764,3.021,3.182,3.059,3.224
1910,13.43,0.8016,912678,3.013,3.243,3.051,3.284
1911,13.2,0.6922,913077,2.985,3.02,3.023,3.063
1912,13.47,0.6898,916651,3.052,3.278,3.091,3.321
1913,13.31,0.751,914074,2.999,3.116,3.037,3.159
1914,13.33,0.5466,919540,3.016,3.155,3.053,3.193
1915,13.33,0.445,910426,3.003,3.124,3.042,3.163
1916,13.3,0.706,913470,3.0,3.064,3.038,3.104
1917,13.35,0.6847,913678,3.018,3.16,3.057,3.2
1918,13.3,0.9365,912786,3.0,3.12,3.036,3.157
1919,13.28,0.6121,913957,3.019,3.111,3.057,3.149
1920,13.3,0.6867,914452,3.01,3.15,3.048,3.191
1921,13.32,0.5636,917229,3.016,3.245,3.055,3.29
1922,13.26,0.7026,913122,3.007,3.219,3.046,3.258
1923,13.21,0.8852,917724,2.995,3.116,3.032,3.155
1924,13.34,0.4749,914580,3.014,3.222,3.053,3.265
1925,13.35,0.7757,911937,3.029,3.246,3.066,3.291
1926,13.35,0.7697,910394,3.034,3.119,3.072,3.157
1927,13.18,0.6554,913951,2.962,3.066,2.999,3.108
1928,13.33,0.6656,915100,3.043,3.135,3.082,3.176
1929,13.29,0.5703,913426,3.01,3.116,3.049,3.158
1930,13.21,0.6488,913433,3.0,3.118,3.038,3.162
1931,13.35,0.6436,910565,3.0,3.272,3.038,3.312
1932,13.28,0.782,913202,3.038,3.158,3.076,3.203
1933,13.27,0.5803,914864,3.005,3.108,3.043,3.148
1934,13.38,0.8739,914183,3.013,3.142,3.053,3.187
1935,13.13,0.4986,912437,2.982,3.083,3.018,3.119
1936,13.48,0.7506,917021,3.027,3.139,3.066,3.178
1937,13.28,0.6337,915114,2.994,3.2,3.033,3.244
1938,13.23,0.5673,915698,2.975,3.072,3.014,3.11
1939,13.17,0.6935,915334,2.977,3.103,3.015,3.144
1940,13.21,0.6412,915563,3.019,3.25,3.058,3.292
1941,13.27,0.6151,912362,3.008,3.12,3.046,3.164
1942,13.24,0.636,911124,2.995,3.12,3.032,3.16
1943,13.29,0.6773,912632,3.036,3.131,3.075,3.172
1944,13.35,0.8951,911823,3.03,3.231,3.068,3.273
1945,13.1,0.6975,909130,2.981,3.108,3.018,3.147
1946,13.37,0.547,914407,3.018,3.23,3.056,3.27
1947,13.35,0.5562,915826,3.005,3.188,3.043,3.23
1948,13.32,0.7343,917678,3.03,3.096,3.069,3.135
1949,13.3,0.9874,912107,3.012,3.093,3.05,3.133
1950,13.36,0.6758,915301,3.053,3.228,3.092,3.269
1951,13.41,0.7355,913055,3.003,3.122,3.041,3.165
1952,13.37,0.7411,913659,3.002,3.161,3.041,3.206
1953,13.19,0.4836,914827,2.978,3.051,3.015,3.09
1954,13.26,0.5641,911330,3.009,3.095,3.046,3.133
1955,13.43,0.5298,912639,3.019,3.186,3.057,3.225
1956,13.28,0.661,914324,2.986,3.114,3.022,3.155
1957,13.25,0.6487,913085,3.002,3.156,3.039,3.196
1958,13.26,0.6764,914831,3.003,3.104,3.042,3.15
1959,13.25,0.856,913975,3.03,3.162,3.068,3.204
1960,13.27,0.9139,914180,3.023,3.145,3.062,3.182
1961,13.35,0.5686,915254,3.007,3.167,3.045,3.203
1962,13.33,0.7968,912106,3.062,3.178,3.101,3.219
1963,13.42,0.6284,914654,3.038,3.361,3.077,3.405
1964,13.31,0.6015,912712,2.999,3.093,3.038,3.139
1965,13.38,0.6749,910330,2.994,3.176,3.031,3.218
1966,13.25,0.6988,911646,2.996,3.076,3.035,3.116
1967,13.41,0.75,913536,3.023,3.277,3.06,3.317
1968,13.3,0.5155,911998,3.024,3.203,3.063,3.247
1969,13.23,0.8122,910029,3.009,3.12,3.048,3.162
1970,13.28,0.7277,910789,3.03,3.099,3.07,3.143
1971,13.3,0.7857,911903,3.012,3.155,3.051,3.195
1972,13.22,0.5344,914409,2.976,3.05,3.014,3.093
1973,13.26,0.5323,912983,2.984,3.042,3.023,3.08
1974,13.38,0.5137,911474,3.026,3.18,3.064,3.222
1975,13.38,0.4513,911332,3.031,3.181,3.069,3.224
1976,13.31,0.4979,911572,3.022,3.229,3.059,3.268
1977,13.31,0.5104,913030,3.021,3.221,3.06,3.267
1978,13.24,0.567,914059,2.99,3.099,3.028,3.141
1979,13.33,0.7696,910263,3.005,3.203,3.044,3.244
1980,13.27,0.5266,911793,3.03,3.244,3.069,3.286
1981,13.29,0.7469,912119,3.043,3.236,3.081,3.277
1982,13.29,0.6358,912306,3.017,3.162,3.055,3.203
1983,13.21,0.5784,910962,2.986,3.083,3.024,3.125
1984,13.28,0.5297,915828,3.021,3.144,3.059,3.182
1985,13.31,0.5511,914166,3.028,3.123,3.067,3.162
1986,13.41,1.0143,912534,3.009,3.138,3.048,3.182
1987,13.32,0.7449,916019,3.01,3.173,3.049,3.22
1988,13.27,0.7146,914488,3.013,3.19,3.05,3.231
1989,13.48,0.5981,914143,3.054,3.307,3.092,3.347
1990,13.38,0.531,912965,2.992,3.154,3.03,3.196
1991,13.33,0.5265,915327,3.007,3.137,3.046,3.181
1992,13.38,0.5851,918450,3.059,3.156,3.099,3.196
1993,13.32,0.7267,916549,3.015,3.211,3.054,3.255
1994,13.18,0.4929,916902,2.979,3.111,3.015,3.147
1995,13.11,0.6769,917481,2.986,3.065,3.023,3.106
1996,13.22,0.5264,916758,2.983,3.031,3.02,3.068
1997,13.57,0.9125,914969,3.042,3.274,3.08,3.325
1998,13.38,0.5645,912661,2.986,3.121,3.028,3.175
1999,13.26,0.5719,913717,2.98,3.074,3.018,3.114
2000,404.61,0.7467,913791,3.011,3.137,3.051,3.188
